Facture N°,Date,Bénéficiaire,Article,Libellé article,Référence,Qté,PU net HT,Total HT,Total TTC,Rem.HT,Rem.%,Code TVA,Px revient HT,Famille
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,40.0,CANNE ANGLAISE ANODISE REGLABLE C/20,200000S,40.0,5.5,220.0,242.0,0.0,0.0,5.0,4.33,207.0
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,1211.0,KIT NEBULISEUR PNEUMATIQUE ENFANT HUDSON,41894.0,10.0,2.9,29.0,34.8,0.0,0.0,2.0,1.41,801.0
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),25.0,2.9,72.5,87.0,0.0,0.0,2.0,1.41,801.0
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,931.0,SONDE VAGINALE 2 BAGUES FICHES BANANE 2 MM,101017.0,1.0,17.9,17.9,21.48,0.0,0.0,2.0,11.9,1101.0
15879.0,2024-12-31 00:00:00,PHARMACIE ZABOTTO / DR ZABOTTO - 6946,882.0,STIMULATEUR ELECTRIQUE UROSTIM,101454.0,1.0,186.0,186.0,223.2,0.0,0.0,2.0,124.0,1101.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,7.365,7.37,8.84,0.0,50.0,2.0,0.0,103.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,142.0,DECHARGE TALONNIERES STABILISATRICE VDT 45,VDT45A/CIC,1.0,79.0,79.0,94.8,0.0,0.0,2.0,44.17,108.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,49.0,ROLLATOR 2 ROUES AVEC SIEGE DRIVE,SA1302005,1.0,31.9,31.9,35.09,0.0,0.0,5.0,18.9,208.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,892.0,DEAMBULATEUR FIXE REGLABLE DRIVE BRIGHTON C/7 100KG,SA1201105,3.0,29.5,88.5,97.35,0.0,0.0,5.0,19.9,208.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,2.0,62.9,125.8,150.96,0.0,0.0,2.0,39.9,301.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1352.0,OTE AGRAFE,174687.0,3.0,1.7,5.1,6.12,0.0,0.0,2.0,0.7745,504.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1352.0,OTE AGRAFE,174687.0,4.0,1.7,6.8,8.16,0.0,0.0,2.0,0.7745,504.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1106.0,BATONNET SOIN DE BOUCHE MOUSSE ETOILE S/10,DIDC105P,1.0,4.4,4.4,5.28,0.0,0.0,2.0,2.41,605.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,30.0,0.99,29.7,35.64,0.0,0.0,2.0,0.6,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,60.0,0.9,54.0,64.8,0.0,0.0,2.0,0.6,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,334.0,MASQUE TYPE IIR ADULTE BLEU: EN 14683 B/50,,10.0,2.2,22.0,23.21,0.0,0.0,1.0,0.88,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,30.0,2.3,69.0,82.8,0.0,0.0,2.0,1.2,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1918.0,MASQUE FFP2 B/20 EMBALLAGE UNITAIRE,SYLFFP2INTEXTRED,3.0,7.2,21.6,22.79,0.0,0.0,1.0,3.6,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,2013.0,TEST COVID ANTIGENIQUE SEJOY B/25,TESTANTIGENIQUESEJOY,3.0,29.5,88.5,106.2,0.0,0.0,2.0,8.75,701.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,10.0,3.5,35.0,42.0,0.0,0.0,2.0,1.99,1101.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,10.0,4.9,49.0,58.8,0.0,0.0,2.0,2.99,1101.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1127.0,VERRE TRANSPARENT 2 ANSES CARING PETITE OUVERTURE POIGNEES AJUSTABLES,PAT091099555,1.0,9.9,9.9,11.88,0.0,0.0,2.0,6.21,1601.0
15878.0,2024-12-31 00:00:00,PHARMACIE VAUBAN / DR BAQUAI-PETONE - 574,1617.0,CISEAUX DE JESCO NOIR,2910245.0,1.0,3.56,3.56,4.27,0.0,0.0,2.0,1.92,1603.0
15876.0,2024-12-31 00:00:00,PHARMACIE VALENTINE VILLAGE / DR D'ANDREA - 6068,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,5.0,6.2,31.0,34.1,0.0,0.0,5.0,4.12,207.0
15876.0,2024-12-31 00:00:00,PHARMACIE VALENTINE VILLAGE / DR D'ANDREA - 6068,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,2.0,8.7,17.4,19.14,0.0,0.0,5.0,5.48,207.0
15876.0,2024-12-31 00:00:00,PHARMACIE VALENTINE VILLAGE / DR D'ANDREA - 6068,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,5.0,1.9,9.5,11.4,0.0,0.0,2.0,0.93,605.0
15876.0,2024-12-31 00:00:00,PHARMACIE VALENTINE VILLAGE / DR D'ANDREA - 6068,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,10.0,1.9,19.0,22.8,0.0,0.0,2.0,0.93,605.0
15876.0,2024-12-31 00:00:00,PHARMACIE VALENTINE VILLAGE / DR D'ANDREA - 6068,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),25.0,2.9,72.5,87.0,0.0,0.0,2.0,1.41,801.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1187.0,MATELAS SYSTAM C II 140CM COMPRESSE,P161MOPMHI140,1.0,247.0,247.0,296.4,0.0,0.0,2.0,178.4,105.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,771.0,COUSSIN N°1 MODULAIRE UNIVERSEL FIBRES 35X25X10,410183.0,2.0,52.5,105.0,126.0,0.0,0.0,2.0,15.99,108.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,126.0,COUSSIN N°2 MODULAIRE UNIVERSEL FIBRES 66X35X10,410187.0,1.0,59.5,59.5,71.4,0.0,0.0,2.0,18.69,108.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,124.0,COUSSIN N°11 STANDARD DEMI LUNE FIBRES 160X25,410180.0,1.0,79.9,79.9,95.88,0.0,0.0,2.0,44.76,108.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,25.0,COUSSIN N°11 STANDARD DEMI LUNE MB 130X80X20 (VCP 09),VCAR11HB,1.0,95.0,95.0,114.0,0.0,0.0,2.0,59.41,108.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,109.0,COUSSIN VISCO MOUSSE C II 45X45,410703.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,23.4,202.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,34.0,FAUTEUIL ROULANT DOSSIER INCLINABLE T45 DRIVE,M12302000-45NOIBRO,1.0,295.0,295.0,311.23,0.0,0.0,1.0,169.9,203.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,307.0,BARRE D'APPUI RAINUREE  FIXER 60CM,204044.0,1.0,12.2,12.2,14.64,0.0,0.0,2.0,8.51,304.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,360.0,"ALLEVYN G.B LITE OVAL HYDROCEL SILICONÉ EXTRA MINCE 8,6X7,7 B/10 C/6",66801013.0,6.0,6.489,38.93,46.72,0.0,0.0,2.0,5.768,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,350.0,ALLEVYN G.B LITE MULTISITE HYDROCELLULAIRE SILICONÉ 8X8.4 B/10 C/6,66801041.0,6.0,7.011,42.07,50.48,0.0,0.0,2.0,6.232,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,341.0,ALLEVYN G.B LITE HYDROCEL SILICONÉ EXTRA MINCE 8X8 B/10 C/6,66800841.0,6.0,8.172,49.03,58.84,0.0,0.0,2.0,7.264,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,344.0,ALLEVYN G.B LITE HYDROCEL SILICONÉ EXTRA MINCE 10X10 B/10 C/6,66800835.0,6.0,12.969,77.81,93.37,0.0,0.0,2.0,11.528,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,354.0,ALLEVYN LIFE SACRUM HYDROCEL SILICONÉ 21.6X23 B/10 C/4,66801307.0,2.0,58.98,117.96,141.55,0.0,0.0,2.0,49.672,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,409.0,ALLEVYN LIFE HEEL HYDROCEL SILICONÉ TALON TAILLE UNIQUE C/4,66801305.0,1.0,78.565,78.57,94.28,0.0,0.0,2.0,66.16,406.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1702.0,ANIOSGEL 85 NPC 500 ML POMPE,ANIOS85NPC500ML,12.0,5.25,63.0,66.47,0.0,0.0,1.0,4.79,702.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1299.0,DRAP EXAMEN BLANC GAUFRE 50X35CM C/9 ROULEAUX,GLOJ222PMR,-1.0,34.9,-34.9,-41.88,0.0,0.0,2.0,19.35,703.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1299.0,DRAP EXAMEN BLANC GAUFRE 50X35CM C/9 ROULEAUX,GLOJ222PMR,2.0,34.9,69.8,83.76,0.0,0.0,2.0,19.35,703.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,10.0,2.99,29.9,31.54,0.0,0.0,1.0,1.55,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,2071.0,"GANT D'INTERVENTION CHIRURGICAL LATEX STERILE SS POUDRE T M 7,5* 10 PAIRES",127273P*10P,-1.0,7.9,-7.9,-8.33,0.0,0.0,1.0,2.77,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,2072.0,"GANT D'INTERVENTION CHIRURGICAL LATEX STERILE SS POUDRE T L 8,5* 10 PAIRES",127275P*10P,1.0,7.9,7.9,8.33,0.0,0.0,1.0,2.77,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,2071.0,"GANT D'INTERVENTION CHIRURGICAL LATEX STERILE SS POUDRE T M 7,5* 10 PAIRES",127273P*10P,1.0,7.9,7.9,8.33,0.0,0.0,1.0,2.77,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,2067.0,GANT NITRILE SS POUDRE T L 8/9 NOIR BTE/100 C/10,GANSPLNOIR,2.0,4.2,8.4,8.86,0.0,0.0,1.0,2.87,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1342.0,GANT NITRILE SS POUDRE T M 7/8 NOIR BTE/100 C/10,GANSPMNOIR,2.0,4.2,8.4,8.86,0.0,0.0,1.0,2.87,704.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,1147.0,KIT MINI TETERELLE DOUBLE 24 LARGE,MK24ELD,1.0,30.0,30.0,36.0,0.0,0.0,2.0,24.14,901.0
15875.0,2024-12-31 00:00:00,PHARMACIE VALENTE / DR VALENTE - 6255,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,5.0,4.9,24.5,29.4,0.0,0.0,2.0,2.99,1101.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,7.365,7.37,8.84,0.0,50.0,2.0,0.0,103.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,1087.0,TABLE DE LIT EASY GRIS PERLE,421000.0,1.0,36.2,36.2,43.44,0.0,0.0,2.0,23.5,104.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,319.0,APPAREIL DE SOUTIEN PARTIEL DE LA TETE INNOV SA,ASOUTINNOV,1.0,20.0,20.0,21.1,0.0,0.0,1.0,15.0,201.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,697.0,COUSSIN VISCO C II T13/16 NU,17.12299NU,1.0,37.5,37.5,45.0,0.0,0.0,2.0,21.92,201.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,318.0,FAUTEUIL À POUSSER ELECTRIQUE INNOV SA T7 VELOURS MARRON,LIBERTY50E,1.0,464.0,464.0,489.52,0.0,0.0,1.0,430.0,201.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,1443.0,CANNE ANGLAISE ERGODYNAMIQUE L PLUS DE 75KG,FDIEDL,-2.0,19.9,-39.8,-43.78,0.0,0.0,5.0,13.09,207.0
15874.0,2024-12-31 00:00:00,PHARMACIE CENTRALE / DR TAWITIAN - 5703,53.0,GARDE ROBE A ROULETTE KELIS,S70004000,1.0,98.9,98.9,118.68,0.0,0.0,2.0,65.9,301.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,8.0,FORFAIT LIVRAISON ET DESINFECTION MATELAS A AIR,,1.0,10.2,10.2,12.24,0.0,0.0,2.0,0.0,103.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,7.365,7.37,8.84,0.0,50.0,2.0,0.0,103.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,25.5,202.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,1360.0,ROLLATOR 4 ROUES AVEC SIEGE ET PORTE CANNE DRIVE 130KG,723600000.0,1.0,59.5,59.5,65.45,0.0,0.0,5.0,37.9,208.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,305.0,TABOURET DE DOUCHE RECTANGULAIRE PACIFIC <136KG,SA2112006,1.0,32.9,32.9,39.48,0.0,0.0,2.0,18.9,302.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,1211.0,KIT NEBULISEUR PNEUMATIQUE ENFANT HUDSON,41894.0,1.0,4.5,4.5,5.4,0.0,0.0,2.0,1.41,801.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,1166.0,KIT TIRE LAIT DOUBLE 24MM SYMPHONY MEDELA,008.0431,1.0,29.7,29.7,35.64,0.0,0.0,2.0,23.55,901.0
15873.0,2024-12-31 00:00:00,PHARMACIE STADE VELODROME/DR TENOUDJI COHEN LUNA - 6758,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
15872.0,2024-12-31 00:00:00,PHARMACIE SITBON - 251,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,30.0,2.4,72.0,75.96,0.0,0.0,1.0,1.55,704.0
15871.0,2024-12-31 00:00:00,PHARMACIE SIGNORET / DR SIGNORET GUILLAUME - 7964,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,60.0,1.99,119.4,143.28,0.0,0.0,2.0,1.2,701.0
15871.0,2024-12-31 00:00:00,PHARMACIE SIGNORET / DR SIGNORET GUILLAUME - 7964,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,100.0,1.99,199.0,238.8,0.0,0.0,2.0,1.2,701.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1911.0,FAUTEUIL RELEVEUR 1 MOTEUR BALI CHOCOLAT,211058.0,1.0,445.0,445.0,534.0,0.0,0.0,2.0,175.0,206.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,5.0,8.2,41.0,45.1,0.0,0.0,5.0,5.48,207.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1205.0,CANNE DERBY FIXE FLOWER N°11,255823.0,2.0,11.9,23.8,26.18,0.0,0.0,5.0,7.5,207.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1448.0,CANNE DERBY FIXE CACHEMIRE PASTEL* N°8,255813.0,1.0,11.9,11.9,13.09,0.0,0.0,5.0,7.9,207.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1449.0,CANNE DERBY FIXE FLORE* N°9,255817.0,1.0,11.9,11.9,13.09,0.0,0.0,5.0,7.9,207.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,2026.0,CANNE DERBY FIXE CACHEMIRE FANTAISIE N°7,255811.0,1.0,11.9,11.9,13.09,0.0,0.0,5.0,7.98,207.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,106.0,REHAUSSE TOILLETTE CLIPPERS 1,500400.0,1.0,17.9,17.9,21.48,0.0,0.0,2.0,9.5,301.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,58.0,SIEGE DE BAIN PIV ACC DAKARA < 130KG,SA2330400,1.0,89.0,89.0,106.8,0.0,0.0,2.0,54.9,303.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,20.0,1.9,38.0,45.6,0.0,0.0,2.0,0.93,605.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,10.0,2.4,24.0,25.32,0.0,0.0,1.0,1.55,704.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,271.0,GANT LATEX SS POUDRE T M 7/8  BTE/100 C/10,127512NF,10.0,4.5,45.0,47.48,0.0,0.0,1.0,2.77,704.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,299.0,GANT LATEX SS POUDRE T L 8/9  BTE/100 C/10,127513NF,20.0,4.5,90.0,94.95,0.0,0.0,1.0,2.77,704.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,481.0,KIT TETERELLE DOUBLE 26 LARGE,K26ELD,1.0,23.8,23.8,28.56,0.0,0.0,2.0,16.75,901.0
15870.0,2024-12-31 00:00:00,PHARMACIE SELBMANN / DR PICHON - 5484,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15869.0,2024-12-31 00:00:00,PHARMACIE SEBASTOPOL - 1406,1024.0,TEST COVID ANTIGENIQUE COMBO SEJOY B/25,TESTCOMBOSEJOY25,5.0,40.0,200.0,240.0,0.0,0.0,2.0,28.75,701.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,30.0,0.99,29.7,35.64,0.0,0.0,2.0,0.6,701.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,10.0,2.5,25.0,30.0,0.0,0.0,2.0,1.2,701.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,30.0,2.3,69.0,82.8,0.0,0.0,2.0,1.2,701.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,2013.0,TEST COVID ANTIGENIQUE SEJOY B/25,TESTANTIGENIQUESEJOY,1.0,29.5,29.5,35.4,0.0,0.0,2.0,8.75,701.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,178.0,CHAMBRE D'INHALATION + DE 6 ANS,AX00012,1.0,10.2,10.2,12.24,0.0,0.0,2.0,5.95,802.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,177.0,CHAMBRE D'INHALATION 9 MOIS- 6 ANS,AX00011,2.0,10.2,20.4,24.48,0.0,0.0,2.0,5.95,802.0
15868.0,2024-12-31 00:00:00,PHARMACIE SAINT VICTOR / DR DELOUYA - 5954,180.0,KIT TETERELLE SIMPLE 24 LARGE,K24EL,1.0,11.9,11.9,14.28,0.0,0.0,2.0,8.32,901.0
15867.0,2024-12-31 00:00:00,PHARMACIE SAINT THYS / DR AMMAR - 7152,1211.0,KIT NEBULISEUR PNEUMATIQUE ENFANT HUDSON,41894.0,10.0,2.9,29.0,34.8,0.0,0.0,2.0,1.41,801.0
15867.0,2024-12-31 00:00:00,PHARMACIE SAINT THYS / DR AMMAR - 7152,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),25.0,2.9,72.5,87.0,0.0,0.0,2.0,1.41,801.0
15867.0,2024-12-31 00:00:00,PHARMACIE SAINT THYS / DR AMMAR - 7152,177.0,CHAMBRE D'INHALATION 9 MOIS- 6 ANS,AX00011,12.0,8.4,100.8,120.96,0.0,0.0,2.0,5.95,802.0
15866.0,2024-12-31 00:00:00,PHARMACIE SAINT PIERRE / DR NASSER - 582,1186.0,MATELAS SYSTAM C II 120 CM COMPRESSÉ,P161MOPMHI120,1.0,245.0,245.0,294.0,0.0,0.0,2.0,178.4,105.0
15864.0,2024-12-31 00:00:00,PHARMACIE SAINT JUST / DR MAZIER - 3471,1081.0,REHAUSSE  WC TICCO SANS COUVERCLE,523300000.0,2.0,14.9,29.8,35.76,0.0,0.0,2.0,9.5,301.0
15864.0,2024-12-31 00:00:00,PHARMACIE SAINT JUST / DR MAZIER - 3471,302.0,GANT VINYLE SS POUDRE T L 8/9  BTE/100 C/10,107117PM,10.0,2.99,29.9,31.54,0.0,0.0,1.0,1.55,704.0
15863.0,2024-12-31 00:00:00,PHARMACIE SAINT GABRIEL / DR PEYRET - 5473,40.0,CANNE ANGLAISE ANODISE REGLABLE C/20,200000S,20.0,6.2,124.0,136.4,0.0,0.0,5.0,4.33,207.0
15863.0,2024-12-31 00:00:00,PHARMACIE SAINT GABRIEL / DR PEYRET - 5473,1024.0,TEST COVID ANTIGENIQUE COMBO SEJOY B/25,TESTCOMBOSEJOY25,2.0,42.5,85.0,102.0,0.0,0.0,2.0,28.75,701.0
15863.0,2024-12-31 00:00:00,PHARMACIE SAINT GABRIEL / DR PEYRET - 5473,1024.0,TEST COVID ANTIGENIQUE COMBO SEJOY B/25,TESTCOMBOSEJOY25,2.0,42.5,85.0,102.0,0.0,0.0,2.0,28.75,701.0
15863.0,2024-12-31 00:00:00,PHARMACIE SAINT GABRIEL / DR PEYRET - 5473,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),25.0,2.9,72.5,87.0,0.0,0.0,2.0,1.41,801.0
15862.0,2024-12-31 00:00:00,PHARMACIE SAINT EUGENE / DR GHERCI - 7783,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
15861.0,2024-12-31 00:00:00,PHARMACIE SAINT ELOI / DR CARVIN - 5934,2020.0,CANNE COURBE BOIS SIMPLE,100022.0,1.0,12.9,12.9,14.19,0.0,0.0,5.0,6.6,207.0
15860.0,2024-12-31 00:00:00,PHARMACIE SAINT BARNABE / DR RAYNAL AGOPIAN - 2801,41.0,CANNE ANGLAISE BI-MATIERE BLEU,200913S,20.0,7.9,158.0,173.8,0.0,0.0,5.0,5.2,207.0
